batch_index,id,surface,pronunciation,rank,query
151,58703,浪形,ナミガタ,,浪形 なみがた 氏名
152,58704,浪打,ナミウチ,,浪打 なみうち 氏名
153,58705,浪折,ナミオリ,,浪折 なみおり 氏名
154,58706,浪指,ナミサシ,,浪指 なみさし 氏名
155,58707,浪方,ナミカタ,,浪方 なみかた 氏名
156,58708,浪木,ナミキ,,浪木 なみき 氏名
157,58710,浪杉,ナミスギ,,浪杉 なみすぎ 氏名
158,58711,浪松,ナミマツ,,浪松 なみまつ 氏名
159,58712,浪板,ナミイタ,,浪板 なみいた 氏名
160,58714,浪波,ナミハ,,浪波 なみは 氏名
161,58714,浪波,ナミワ,,浪波 なみわ 氏名
162,58715,浪滝,ナミタキ,,浪滝 なみたき 氏名
163,58716,浪潟,ナミガタ,,浪潟 なみがた 氏名
164,58717,浪瀧,ナミタキ,,浪瀧 なみたき 氏名
165,58722,浪貝,ナミガイ,,浪貝 なみがい 氏名
166,58724,浪辺,ナミベ,,浪辺 なみべ 氏名
167,58725,浪近,ナミチカ,,浪近 なみちか 氏名
168,58728,浪金,ナミカネ,,浪金 なみかね 氏名
169,58730,浪除,ナミヨケ,,浪除 なみよけ 氏名
170,58732,浮ヶ谷,ウキガヤ,,浮ヶ谷 うきがや 氏名
171,58734,浮並,ウキナミ,,浮並 うきなみ 氏名
172,58735,浮中,ウキナカ,,浮中 うきなか 氏名
173,58736,浮乗,ウキノリ,,浮乗 うきのり 氏名
174,58737,浮亀,ウキガメ,,浮亀 うきがめ 氏名
175,58739,浮内,ウキウチ,,浮内 うきうち 氏名
176,58740,浮原,ウキハラ,,浮原 うきはら 氏名
177,58741,浮喜多,ウキタ,,浮喜多 うきた 氏名
178,58743,浮塚,ウキツカ,,浮塚 うきつか 氏名
179,58744,浮塩,ウキシオ,,浮塩 うきしお 氏名
180,58747,浮家,ウキイエ,,浮家 うきいえ 氏名
181,58749,浮岡,ウキオカ,,浮岡 うきおか 氏名
182,58751,浮嶋,ウキジマ,,浮嶋 うきじま 氏名
183,58752,浮嶌,ウキシマ,,浮嶌 うきしま 氏名
184,58754,浮所,ウキショ,,浮所 うきしょ 氏名
185,58755,浮本,ウキモト,,浮本 うきもと 氏名
186,58757,浮森,ウキモリ,,浮森 うきもり 氏名
187,58759,浮池,フケ,,浮池 ふけ 氏名
188,58765,浮渡,ウキト,,浮渡 うきと 氏名
189,58770,浮網,ウキアミ,,浮網 うきあみ 氏名
190,58771,浮船,ウキフネ,,浮船 うきふね 氏名
191,58772,浮蓮,ウキハス,,浮蓮 うきはす 氏名
192,58773,浮見,ウキミ,,浮見 うきみ 氏名
193,58777,浮邉,ウキベ,,浮邉 うきべ 氏名
194,58778,浮邊,ウキベ,,浮邊 うきべ 氏名
195,58779,浮部,ウキベ,,浮部 うきべ 氏名
196,58781,浮野,ウキノ,,浮野 うきの 氏名
197,58787,浴元,エキモト,,浴元 えきもと 氏名
198,58788,浴口,エキグチ,,浴口 えきぐち 氏名
199,58789,浴坂,エキサカ,,浴坂 えきさか 氏名
200,58791,浴山,ヨクヤマ,,浴山 よくやま 氏名
201,58794,浴本,ヨクモト,,浴本 よくもと 氏名
202,58796,浴林,サコバヤシ,,浴林 さこばやし 氏名
203,58800,浴町,エキマチ,,浴町 えきまち 氏名
204,58801,浴畑,サコハタ,,浴畑 さこはた 氏名
205,58807,海下,カイゲ,,海下 かいげ 氏名
206,58809,海乗,カイジョウ,,海乗 かいじょう 氏名
207,58810,海井,ウミイ,,海井 うみい 氏名
208,58811,海人宮,アマミヤ,,海人宮 あまみや 氏名
209,58812,海付,ウミツキ,,海付 うみつき 氏名
210,58813,海仲,ウミナカ,,海仲 うみなか 氏名
211,58816,海修,カイシュウ,,海修 かいしゅう 氏名
212,58817,海元,カイモト,,海元 かいもと 氏名
213,58821,海出,カイデ,,海出 かいで 氏名
214,58822,海切,カイキリ,,海切 かいきり 氏名
215,58828,海口,カイグチ,,海口 かいぐち 氏名
216,58831,海呉,カイゴ,,海呉 かいご 氏名
217,58839,海士元,アマモト,,海士元 あまもと 氏名
218,58842,海妻,カイヅマ,,海妻 かいづま 氏名
219,58846,海寳,カイホウ,,海寳 かいほう 氏名
220,58847,海寶,カイホウ,,海寶 かいほう 氏名
221,58850,海山,ミヤマ,,海山 みやま 氏名
222,58852,海岳,カイガク,,海岳 かいがく 氏名
223,58856,海嶽,カイガク,,海嶽 かいがく 氏名
224,58858,海帆,カイホ,,海帆 かいほ 氏名
225,58859,海平,ウミヒラ,,海平 うみひら 氏名
226,58860,海庵,カイアン,,海庵 かいあん 氏名
227,58863,海恵,カイケイ,,海恵 かいけい 氏名
228,58864,海悦,カイエツ,,海悦 かいえつ 氏名
229,58865,海戸,カイト,,海戸 かいと 氏名
230,58866,海戸田,カイトダ,,海戸田 かいとだ 氏名
231,58868,海方,カイカタ,,海方 かいかた 氏名
232,58868,海方,カイホウ,,海方 かいほう 氏名
233,58869,海月,ウミヅキ,,海月 うみづき 氏名
234,58875,海段,カイダン,,海段 かいだん 氏名
235,58878,海汐,ウミシオ,,海汐 うみしお 氏名
236,58879,海江,ウミエ,,海江 うみえ 氏名
237,58880,海江元,カイエモト,,海江元 かいえもと 氏名
238,58882,海沢,ウミザワ,,海沢 うみざわ 氏名
239,58882,海沢,カイザワ,,海沢 かいざわ 氏名
240,58883,海治,ウミジ,,海治 うみじ 氏名
241,58886,海津,カイヅ,,海津 かいづ 氏名
242,58887,海洲,ウミス,,海洲 うみす 氏名
243,58887,海洲,カイズ,,海洲 かいず 氏名
244,58888,海浦,カイウラ,,海浦 かいうら 氏名
245,58889,海浪,エナミ,,海浪 えなみ 氏名
246,58890,海浮,カイフ,,海浮 かいふ 氏名
247,58891,海淵,カイブチ,,海淵 かいぶち 氏名
248,58892,海添,ウミゾエ,,海添 うみぞえ 氏名
249,58894,海澤,ウミザワ,,海澤 うみざわ 氏名
250,58898,海琳,ミタマ,,海琳 みたま 氏名
251,58899,海発,カイハツ,,海発 かいはつ 氏名
252,58900,海發,カイハツ,,海發 かいはつ 氏名
253,58902,海磯,カイソ,,海磯 かいそ 氏名
254,58903,海礒,カイソ,,海礒 かいそ 氏名
255,58905,海稲,カイネ,,海稲 かいね 氏名
256,58907,海籐,カイトウ,,海籐 かいとう 氏名
257,58909,海老ケ瀬,エビガセ,,海老ケ瀬 えびがせ 氏名
258,58910,海老ケ迫,エビガサコ,,海老ケ迫 えびがさこ 氏名
259,58911,海老一,エビイチ,,海老一 えびいち 氏名
260,58917,海老姓,エビナ,,海老姓 えびな 氏名
261,58918,海老子,エビコ,,海老子 えびこ 氏名
262,58919,海老子川,エビシカワ,,海老子川 えびしかわ 氏名
263,58920,海老山,エビヤマ,,海老山 えびやま 氏名
264,58921,海老岡,エビオカ,,海老岡 えびおか 氏名
265,58924,海老嶋,エビシマ,,海老嶋 えびしま 氏名
266,58926,海老本,エビモト,,海老本 えびもと 氏名
267,58927,海老村,エビムラ,,海老村 えびむら 氏名
268,58928,海老水,エビスイ,,海老水 えびすい 氏名
269,58933,海老浦,エビウラ,,海老浦 えびうら 氏名
270,58934,海老海,エビカイ,,海老海 えびかい 氏名
271,58938,海老納,エビナ,,海老納 えびな 氏名
272,58939,海老谷,エビダニ,,海老谷 えびだに 氏名
273,58940,海老野,エビノ,,海老野 えびの 氏名
274,58941,海老鼻,エビハナ,,海老鼻 えびはな 氏名
275,58943,海良田,カイラダ,,海良田 かいらだ 氏名
276,58944,海蓋,ウミフタ,,海蓋 うみふた 氏名
277,58946,海藏,カイゾウ,,海藏 かいぞう 氏名
278,58947,海藏寺,カイゾウジ,,海藏寺 かいぞうじ 氏名
279,58950,海記,カイキ,,海記 かいき 氏名
280,58952,海読,カイトク,,海読 かいとく 氏名
281,58953,海貝,ウミカイ,,海貝 うみかい 氏名
282,58953,海貝,ウミガイ,,海貝 うみがい 氏名
283,58960,海邊,カイベ,,海邊 かいべ 氏名
284,58964,海野原,ウノハラ,,海野原 うのはら 氏名
285,58965,海野尾,カイノオ,,海野尾 かいのお 氏名
286,58966,海野瀬,カイノセ,,海野瀬 かいのせ 氏名
287,58968,海鉾,カイホコ,,海鉾 かいほこ 氏名
288,58969,海鋒,カイホウ,,海鋒 かいほう 氏名
289,58971,海附,ウミツキ,,海附 うみつき 氏名
290,58976,海頭,カイトウ,,海頭 かいとう 氏名
291,58977,海馬沢,カイバザワ,,海馬沢 かいばざわ 氏名
292,58978,海馬澤,カイバザワ,,海馬澤 かいばざわ 氏名
293,58984,涌中,ワクナカ,,涌中 わくなか 氏名
294,58985,涌元,ワクモト,,涌元 わくもと 氏名
295,58987,涌坂,ワクサカ,,涌坂 わくさか 氏名
296,58988,涌坪,ワキツボ,,涌坪 わきつぼ 氏名
297,58988,涌坪,ワクツボ,,涌坪 わくつぼ 氏名
298,58992,涌平,ワクヒラ,,涌平 わくひら 氏名
299,58993,涌本,ワクモト,,涌本 わくもと 氏名
300,58994,涌村,ワクムラ,,涌村 わくむら 氏名
301,58996,涌永,ワクナガ,,涌永 わくなが 氏名
302,59000,涌澤,ワクザワ,,涌澤 わくざわ 氏名
303,59001,涌生,ワコウ,,涌生 わこう 氏名
304,59003,涌野,ワクノ,,涌野 わくの 氏名
305,59004,涛岡,ナミオカ,,涛岡 なみおか 氏名
306,59006,涛川,ナミカワ,,涛川 なみかわ 氏名
307,59007,液野,エキノ,,液野 えきの 氏名
308,59008,涸田,アセダ,,涸田 あせだ 氏名
309,59022,涼松,スズマツ,,涼松 すずまつ 氏名
310,59033,淀名和,ヨドナワ,,淀名和 よどなわ 氏名
311,59036,淀平,ヨドヒラ,,淀平 よどひら 氏名
312,59037,淀木,ヨドキ,,淀木 よどき 氏名
313,59038,淀本,ヨドモト,,淀本 よどもと 氏名
314,59039,淀村,ヨドムラ,,淀村 よどむら 氏名
315,59040,淀森,ヨドモリ,,淀森 よどもり 氏名
316,59042,淀水,ヨドミズ,,淀水 よどみず 氏名
317,59044,淀沢,ヨドサワ,,淀沢 よどさわ 氏名
318,59046,淀淵,ヨドブチ,,淀淵 よどぶち 氏名
319,59048,淀渡,ヨドワタリ,,淀渡 よどわたり 氏名
320,59049,淀澤,ヨドサワ,,淀澤 よどさわ 氏名
321,59050,淀瀬,ヨドセ,,淀瀬 よどせ 氏名
322,59051,淀田,ヨドタ,,淀田 よどた 氏名
323,59053,淀繩,ヨドナワ,,淀繩 よどなわ 氏名
324,59054,淀見,ヨドミ,,淀見 よどみ 氏名
325,59055,淀谷,ヨドタニ,,淀谷 よどたに 氏名
326,59057,淀金,ヨドカネ,,淀金 よどかね 氏名
327,59059,淋,ソソギ,,淋 そそぎ 氏名
328,59059,淋,リン,,淋 りん 氏名
329,59060,淋代,サビシロ,,淋代 さびしろ 氏名
330,59061,淋蒔,ウズマキ,,淋蒔 うずまき 氏名
331,59062,淑済,シュクサイ,,淑済 しゅくさい 氏名
332,59063,淘江,ユルエ,,淘江 ゆるえ 氏名
333,59064,淡,アワ,,淡 あわ 氏名
334,59068,淡佐,アワサ,,淡佐 あわさ 氏名
335,59069,淡佐口,アワサグチ,,淡佐口 あわさぐち 氏名
336,59070,淡倉,アワクラ,,淡倉 あわくら 氏名
337,59071,淡原,アワハラ,,淡原 あわはら 氏名
338,59073,淡吉,アワヨシ,,淡吉 あわよし 氏名
339,59077,淡嶋,アワシマ,,淡嶋 あわしま 氏名
340,59082,淡浪,アワナミ,,淡浪 あわなみ 氏名
341,59084,淡渕,アワブチ,,淡渕 あわぶち 氏名
342,59087,淡立,アワダチ,,淡立 あわだち 氏名
343,59089,淡路屋,アワジヤ,,淡路屋 あわじや 氏名
344,59091,淡路谷,アワジヤ,,淡路谷 あわじや 氏名
345,59095,淤見,オオミ,,淤見 おおみ 氏名
346,59102,淨沼,キヨヌマ,,淨沼 きよぬま 氏名
347,59103,淨泉,ジョウセン,,淨泉 じょうせん 氏名
348,59104,淨法寺,ジョウホウジ,,淨法寺 じょうほうじ 氏名
349,59105,淨見,キヨミ,,淨見 きよみ 氏名
350,59107,淪,サザナミ,,淪 さざなみ 氏名
351,59108,淮田,ワイダ,,淮田 わいだ 氏名
352,59109,深ケ迫,フカガサコ,,深ケ迫 ふかがさこ 氏名
353,59110,深ノ木,フカノキ,,深ノ木 ふかのき 氏名
354,59111,深世古,フカセコ,,深世古 ふかせこ 氏名
355,59113,深乃,フカノ,,深乃 ふかの 氏名
356,59114,深井沢,フカイザワ,,深井沢 ふかいざわ 氏名
357,59115,深井澤,フカイザワ,,深井澤 ふかいざわ 氏名
358,59117,深倉,フカクラ,,深倉 ふかくら 氏名
359,59119,深内,フカウチ,,深内 ふかうち 氏名
360,59120,深出,フカデ,,深出 ふかで 氏名
361,59121,深利,フカトシ,,深利 ふかとし 氏名
362,59124,深吉,フカヨシ,,深吉 ふかよし 氏名
363,59125,深名,フカナ,,深名 ふかな 氏名
364,59126,深和,フカワ,,深和 ふかわ 氏名
365,59127,深喜,フカキ,,深喜 ふかき 氏名
366,59130,深垣,フカガキ,,深垣 ふかがき 氏名
367,59133,深増,フカマス,,深増 ふかます 氏名
368,59134,深安,フカヤス,,深安 ふかやす 氏名
369,59137,深居,フカイ,,深居 ふかい 氏名
370,59138,深屋,フカヤ,,深屋 ふかや 氏名
371,59139,深岡,フカオカ,,深岡 ふかおか 氏名
372,59140,深島,フカシマ,,深島 ふかしま 氏名
373,59140,深島,フカジマ,,深島 ふかじま 氏名
374,59142,深嶋,フカジマ,,深嶋 ふかじま 氏名
375,59146,深平,フカヒラ,,深平 ふかひら 氏名
376,59150,深戸,フカト,,深戸 ふかと 氏名
377,59151,深持,フカモチ,,深持 ふかもち 氏名
378,59154,深木,フカキ,,深木 ふかき 氏名
379,59156,深杉,フカスギ,,深杉 ふかすぎ 氏名
380,59162,深柄,フカツ,,深柄 ふかつ 氏名
381,59164,深根,フカネ,,深根 ふかね 氏名
382,59165,深梅,フカウメ,,深梅 ふかうめ 氏名
383,59167,深毛,フカゲ,,深毛 ふかげ 氏名
384,59170,深池,フカイケ,,深池 ふかいけ 氏名
385,59172,深河,フカガワ,,深河 ふかがわ 氏名
386,59173,深治,フカジ,,深治 ふかじ 氏名
387,59178,深渡,フカワタリ,,深渡 ふかわたり 氏名
388,59179,深渡瀬,フカワタセ,,深渡瀬 ふかわたせ 氏名
389,59183,深澤口,フカサワグチ,,深澤口 ふかさわぐち 氏名
390,59188,深程,フカホド,,深程 ふかほど 氏名
391,59192,深艸,フカクサ,,深艸 ふかくさ 氏名
392,59193,深芝,フカシバ,,深芝 ふかしば 氏名
393,59197,深薮,フカヤブ,,深薮 ふかやぶ 氏名
394,59198,深藏,フカクラ,,深藏 ふかくら 氏名
395,59199,深藪,フカヤブ,,深藪 ふかやぶ 氏名
396,59200,深西,フカニシ,,深西 ふかにし 氏名
397,59204,深辺,フカベ,,深辺 ふかべ 氏名
398,59205,深迫,フカサコ,,深迫 ふかさこ 氏名
399,59208,深野木,フカノキ,,深野木 ふかのき 氏名
400,59208,深野木,フカノギ,,深野木 ふかのぎ 氏名
401,59210,深阪,フカサカ,,深阪 ふかさか 氏名
402,59212,深須,フカス,,深須 ふかす 氏名
403,59214,淳仁,ジュンニン,,淳仁 じゅんにん 氏名
404,59215,淳保,アキホ,,淳保 あきほ 氏名
405,59215,淳保,アキボ,,淳保 あきぼ 氏名
406,59215,淳保,アキヤス,,淳保 あきやす 氏名
407,59216,淳元,アキモト,,淳元 あきもと 氏名
408,59217,淳原,アキハラ,,淳原 あきはら 氏名
409,59217,淳原,アキバラ,,淳原 あきばら 氏名
410,59218,淳口,アキグチ,,淳口 あきぐち 氏名
411,59219,淳和,ジュンナ,,淳和 じゅんな 氏名
412,59220,淳場,アキハ,,淳場 あきは 氏名
413,59220,淳場,アキバ,,淳場 あきば 氏名
414,59221,淳定,アキサダ,,淳定 あきさだ 氏名
415,59222,淳山,アキヤマ,,淳山 あきやま 氏名
416,59223,淳岡,アキオカ,,淳岡 あきおか 氏名
417,59224,淳島,アキシマ,,淳島 あきしま 氏名
418,59224,淳島,アキジマ,,淳島 あきじま 氏名
419,59225,淳川,アキカワ,,淳川 あきかわ 氏名
420,59225,淳川,アキガワ,,淳川 あきがわ 氏名
421,59226,淳庭,アキニワ,,淳庭 あきにわ 氏名
422,59226,淳庭,アキハ,,淳庭 あきは 氏名
423,59226,淳庭,アキバ,,淳庭 あきば 氏名
424,59227,淳成,アキナリ,,淳成 あきなり 氏名
425,59227,淳成,アキナル,,淳成 あきなる 氏名
426,59228,淳方,アツモ,,淳方 あつも 氏名
427,59229,淳月,アキツキ,,淳月 あきつき 氏名
428,59230,淳木,アキモク,,淳木 あきもく 氏名
429,59231,淳本,アキモト,,淳本 あきもと 氏名
430,59232,淳村,アキムラ,,淳村 あきむら 氏名
431,59234,淳根,アキネ,,淳根 あきね 氏名
432,59235,淳桝,アキマス,,淳桝 あきます 氏名
433,59236,淳森,アキモリ,,淳森 あきもり 氏名
434,59237,淳池,アキイケ,,淳池 あきいけ 氏名
435,59238,淳沢,アキサワ,,淳沢 あきさわ 氏名
436,59238,淳沢,アキザワ,,淳沢 あきざわ 氏名
437,59239,淳河,アキカワ,,淳河 あきかわ 氏名
438,59239,淳河,アキガワ,,淳河 あきがわ 氏名
439,59240,淳津,アキツ,,淳津 あきつ 氏名
440,59240,淳津,アキヅ,,淳津 あきづ 氏名
441,59241,淳浜,アキハマ,,淳浜 あきはま 氏名
442,59241,淳浜,アキバマ,,淳浜 あきばま 氏名
443,59242,淳澤,アキサワ,,淳澤 あきさわ 氏名
444,59243,淳田,アキタ,,淳田 あきた 氏名
445,59243,淳田,アキダ,,淳田 あきだ 氏名
446,59243,淳田,アツタ,,淳田 あつた 氏名
447,59243,淳田,アツダ,,淳田 あつだ 氏名
448,59244,淳田谷,アキタヤ,,淳田谷 あきたや 氏名
449,59245,淳篠,アキシノ,,淳篠 あきしの 氏名
450,59246,淳草,アキクサ,,淳草 あきくさ 氏名
451,59246,淳草,アキグサ,,淳草 あきぐさ 氏名
452,59247,淳葉,アキハ,,淳葉 あきは 氏名
453,59247,淳葉,アキバ,,淳葉 あきば 氏名
454,59248,淳葉原,アキハバラ,,淳葉原 あきはばら 氏名
